time,strategy,actual_carbon,forecast_carbon,actual_reqs,forecast_reqs
2023-06-17T00:00Z,MediumPower,250,250,106,102
2023-06-17T00:30Z,MediumPower,253,248,161,161
2023-06-17T01:00Z,HighPower,248,243,193,190
2023-06-17T01:30Z,HighPower,244,243,245,235
2023-06-17T02:00Z,MediumPower,242,245,305,320
2023-06-17T02:30Z,HighPower,249,237,339,352
2023-06-17T03:00Z,HighPower,251,243,380,363
2023-06-17T03:30Z,HighPower,249,245,410,417
2023-06-17T04:00Z,HighPower,247,246,510,515
2023-06-17T04:30Z,HighPower,234,243,543,524
2023-06-17T05:00Z,MediumPower,231,252,632,647
2023-06-17T05:30Z,MediumPower,222,240,711,741
2023-06-17T06:00Z,MediumPower,218,236,707,675
2023-06-17T06:30Z,HighPower,209,229,802,793
2023-06-17T07:00Z,HighPower,204,220,938,920
2023-06-17T07:30Z,HighPower,193,213,894,876
2023-06-17T08:00Z,HighPower,186,207,1093,1076
2023-06-17T08:30Z,HighPower,178,193,922,898
2023-06-17T09:00Z,HighPower,173,187,994,958
2023-06-17T09:30Z,HighPower,165,177,787,810
2023-06-17T10:00Z,HighPower,159,173,767,746
2023-06-17T10:30Z,HighPower,156,164,674,703
2023-06-17T11:00Z,HighPower,153,160,616,618
2023-06-17T11:30Z,HighPower,148,149,633,604
2023-06-17T12:00Z,HighPower,143,151,462,478
2023-06-17T12:30Z,HighPower,138,140,507,527
2023-06-17T13:00Z,HighPower,134,138,698,685
2023-06-17T13:30Z,HighPower,138,133,677,688
2023-06-17T14:00Z,HighPower,143,135,727,764
2023-06-17T14:30Z,HighPower,164,141,847,846
2023-06-17T15:00Z,HighPower,169,146,988,950
2023-06-17T15:30Z,HighPower,184,184,1011,1006
2023-06-17T16:00Z,HighPower,193,180,902,908
2023-06-17T16:30Z,HighPower,197,194,903,877
2023-06-17T17:00Z,HighPower,206,198,910,901
2023-06-17T17:30Z,HighPower,216,204,755,737
2023-06-17T18:00Z,HighPower,224,207,593,609
2023-06-17T18:30Z,HighPower,226,211,533,558
2023-06-17T19:00Z,HighPower,230,216,470,472
2023-06-17T19:30Z,HighPower,234,217,351,354
2023-06-17T20:00Z,HighPower,233,219,329,328
2023-06-17T20:30Z,HighPower,230,218,276,275
2023-06-17T21:00Z,HighPower,225,218,234,227
2023-06-17T21:30Z,HighPower,234,208,223,215
2023-06-17T22:00Z,HighPower,224,197,212,207
2023-06-17T22:30Z,HighPower,217,180,196,190
2023-06-17T23:00Z,HighPower,213,177,137,138
2023-06-17T23:30Z,HighPower,207,178,126,133
init_date,2023-06-17T00:30:00+00:00
emissions,1256930
error,1
optimal,true
