time,strategy,actual_carbon,forecast_carbon,actual_reqs,forecast_reqs
2023-11-04T00:00Z,HighPower,129,108,101,98
2023-11-04T00:30Z,HighPower,122,103,154,151
2023-11-04T01:00Z,HighPower,127,108,220,217
2023-11-04T01:30Z,HighPower,135,101,225,230
2023-11-04T02:00Z,HighPower,149,110,317,308
2023-11-04T02:30Z,HighPower,158,117,373,365
2023-11-04T03:00Z,HighPower,156,121,444,430
2023-11-04T03:30Z,HighPower,156,137,426,420
2023-11-04T04:00Z,HighPower,151,141,453,453
2023-11-04T04:30Z,HighPower,153,141,502,524
2023-11-04T05:00Z,HighPower,149,140,662,668
2023-11-04T05:30Z,HighPower,164,138,747,735
2023-11-04T06:00Z,HighPower,166,138,776,794
2023-11-04T06:30Z,HighPower,167,149,744,768
2023-11-04T07:00Z,HighPower,157,152,876,914
2023-11-04T07:30Z,HighPower,172,159,944,929
2023-11-04T08:00Z,HighPower,179,146,1086,1095
2023-11-04T08:30Z,HighPower,180,153,899,891
2023-11-04T09:00Z,HighPower,176,160,886,884
2023-11-04T09:30Z,HighPower,174,166,730,760
2023-11-04T10:00Z,HighPower,175,161,689,675
2023-11-04T10:30Z,HighPower,182,159,759,741
2023-11-04T11:00Z,HighPower,175,155,598,582
2023-11-04T11:30Z,HighPower,169,158,543,557
2023-11-04T12:00Z,HighPower,159,165,521,519
2023-11-04T12:30Z,HighPower,159,163,575,579
2023-11-04T13:00Z,HighPower,160,143,658,639
2023-11-04T13:30Z,HighPower,149,144,732,728
2023-11-04T14:00Z,HighPower,143,169,752,786
2023-11-04T14:30Z,HighPower,147,166,808,850
2023-11-04T15:00Z,HighPower,159,154,886,931
2023-11-04T15:30Z,HighPower,166,161,995,1009
2023-11-04T16:00Z,HighPower,177,169,979,995
2023-11-04T16:30Z,HighPower,181,178,977,966
2023-11-04T17:00Z,HighPower,175,178,817,783
2023-11-04T17:30Z,MediumPower,179,187,672,684
2023-11-04T18:00Z,HighPower,194,176,659,680
2023-11-04T18:30Z,HighPower,194,176,603,593
2023-11-04T19:00Z,MediumPower,192,191,482,485
2023-11-04T19:30Z,MediumPower,187,201,388,387
2023-11-04T20:00Z,MediumPower,190,197,287,294
2023-11-04T20:30Z,MediumPower,186,196,236,249
2023-11-04T21:00Z,MediumPower,183,200,259,269
2023-11-04T21:30Z,HighPower,186,197,236,242
2023-11-04T22:00Z,HighPower,180,197,199,195
2023-11-04T22:30Z,HighPower,169,177,156,163
2023-11-04T23:00Z,MediumPower,169,181,156,164
2023-11-04T23:30Z,HighPower,168,174,119,119
init_date,2023-11-04T00:30:00+00:00
emissions,1032193
error,1
optimal,true
