time,strategy,actual_carbon,forecast_carbon,actual_reqs,forecast_reqs
2023-10-07T00:00Z,HighPower,61,59,95,94
2023-10-07T00:30Z,HighPower,66,59,163,160
2023-10-07T01:00Z,HighPower,67,61,215,216
2023-10-07T01:30Z,HighPower,62,61,225,234
2023-10-07T02:00Z,HighPower,63,62,318,312
2023-10-07T02:30Z,HighPower,60,62,360,350
2023-10-07T03:00Z,HighPower,58,64,382,375
2023-10-07T03:30Z,HighPower,63,61,460,467
2023-10-07T04:00Z,HighPower,68,61,510,527
2023-10-07T04:30Z,HighPower,64,65,515,507
2023-10-07T05:00Z,HighPower,66,68,629,622
2023-10-07T05:30Z,HighPower,69,65,738,708
2023-10-07T06:00Z,HighPower,74,66,703,678
2023-10-07T06:30Z,HighPower,78,64,788,816
2023-10-07T07:00Z,HighPower,74,66,918,883
2023-10-07T07:30Z,HighPower,65,73,869,912
2023-10-07T08:00Z,HighPower,66,68,927,931
2023-10-07T08:30Z,HighPower,64,62,872,918
2023-10-07T09:00Z,HighPower,60,64,817,833
2023-10-07T09:30Z,HighPower,58,57,791,800
2023-10-07T10:00Z,HighPower,57,60,761,764
2023-10-07T10:30Z,HighPower,64,61,645,634
2023-10-07T11:00Z,HighPower,64,55,609,582
2023-10-07T11:30Z,HighPower,57,61,605,608
2023-10-07T12:00Z,HighPower,57,67,488,467
2023-10-07T12:30Z,HighPower,62,61,613,607
2023-10-07T13:00Z,HighPower,63,57,550,563
2023-10-07T13:30Z,HighPower,66,60,724,699
2023-10-07T14:00Z,HighPower,80,60,698,688
2023-10-07T14:30Z,HighPower,94,71,718,738
2023-10-07T15:00Z,HighPower,107,96,910,942
2023-10-07T15:30Z,HighPower,128,108,866,897
2023-10-07T16:00Z,HighPower,138,120,1040,1090
2023-10-07T16:30Z,HighPower,135,142,955,972
2023-10-07T17:00Z,MediumPower,143,155,868,896
2023-10-07T17:30Z,HighPower,153,137,811,774
2023-10-07T18:00Z,HighPower,156,137,619,641
2023-10-07T18:30Z,MediumPower,158,150,521,537
2023-10-07T19:00Z,MediumPower,157,155,496,507
2023-10-07T19:30Z,MediumPower,150,152,408,418
2023-10-07T20:00Z,MediumPower,146,158,326,329
2023-10-07T20:30Z,HighPower,148,140,258,266
2023-10-07T21:00Z,HighPower,146,137,229,231
2023-10-07T21:30Z,HighPower,118,143,241,241
2023-10-07T22:00Z,HighPower,104,130,192,188
2023-10-07T22:30Z,HighPower,91,122,175,178
2023-10-07T23:00Z,HighPower,92,117,168,164
2023-10-07T23:30Z,HighPower,87,90,119,121
init_date,2023-10-07T00:30:00+00:00
emissions,526378
error,1
optimal,true
