time,strategy,actual_carbon,forecast_carbon,actual_reqs,forecast_reqs
2023-03-22T00:00Z,HighPower,71,71,111,107
2023-03-22T00:30Z,HighPower,76,70,148,153
2023-03-22T01:00Z,HighPower,76,61,207,200
2023-03-22T01:30Z,HighPower,71,69,239,248
2023-03-22T02:00Z,HighPower,64,73,315,303
2023-03-22T02:30Z,HighPower,63,66,388,370
2023-03-22T03:00Z,HighPower,58,61,426,431
2023-03-22T03:30Z,HighPower,60,60,444,445
2023-03-22T04:00Z,HighPower,67,65,553,530
2023-03-22T04:30Z,HighPower,64,65,605,579
2023-03-22T05:00Z,HighPower,62,69,626,601
2023-03-22T05:30Z,HighPower,71,65,707,682
2023-03-22T06:00Z,HighPower,76,62,660,695
2023-03-22T06:30Z,HighPower,89,64,744,739
2023-03-22T07:00Z,HighPower,74,62,770,802
2023-03-22T07:30Z,MediumPower,74,83,1056,1008
2023-03-22T08:00Z,HighPower,62,69,947,968
2023-03-22T08:30Z,HighPower,58,64,1024,977
2023-03-22T09:00Z,HighPower,53,70,877,874
2023-03-22T09:30Z,HighPower,44,61,756,757
2023-03-22T10:00Z,HighPower,43,54,741,710
2023-03-22T10:30Z,HighPower,40,45,699,676
2023-03-22T11:00Z,HighPower,41,43,612,614
2023-03-22T11:30Z,HighPower,44,41,543,561
2023-03-22T12:00Z,HighPower,50,43,446,465
2023-03-22T12:30Z,HighPower,55,45,528,547
2023-03-22T13:00Z,HighPower,58,51,593,596
2023-03-22T13:30Z,HighPower,63,58,656,673
2023-03-22T14:00Z,HighPower,62,61,700,723
2023-03-22T14:30Z,HighPower,67,65,844,825
2023-03-22T15:00Z,HighPower,60,64,948,922
2023-03-22T15:30Z,HighPower,66,66,967,961
2023-03-22T16:00Z,HighPower,80,62,936,913
2023-03-22T16:30Z,HighPower,86,68,810,838
2023-03-22T17:00Z,HighPower,97,80,883,853
2023-03-22T17:30Z,HighPower,99,81,731,704
2023-03-22T18:00Z,HighPower,97,97,698,676
2023-03-22T18:30Z,HighPower,98,100,577,577
2023-03-22T19:00Z,HighPower,94,94,488,510
2023-03-22T19:30Z,HighPower,86,94,418,412
2023-03-22T20:00Z,HighPower,84,91,280,290
2023-03-22T20:30Z,HighPower,72,85,268,279
2023-03-22T21:00Z,HighPower,63,86,227,232
2023-03-22T21:30Z,HighPower,53,73,212,218
2023-03-22T22:00Z,HighPower,54,66,212,218
2023-03-22T22:30Z,HighPower,62,53,176,181
2023-03-22T23:00Z,HighPower,58,45,149,146
2023-03-22T23:30Z,HighPower,50,39,132,127
init_date,2023-03-22T00:30:00+00:00
emissions,389009
error,0
optimal,true
