time,strategy,actual_carbon,forecast_carbon,actual_reqs,forecast_reqs
2023-01-28T00:00Z,HighPower,242,247,94,90
2023-01-28T00:30Z,HighPower,243,246,149,155
2023-01-28T01:00Z,HighPower,243,249,187,185
2023-01-28T01:30Z,HighPower,242,246,248,248
2023-01-28T02:00Z,HighPower,240,246,297,310
2023-01-28T02:30Z,HighPower,242,246,360,370
2023-01-28T03:00Z,HighPower,241,248,386,396
2023-01-28T03:30Z,HighPower,240,247,430,449
2023-01-28T04:00Z,HighPower,242,250,432,451
2023-01-28T04:30Z,HighPower,238,248,572,554
2023-01-28T05:00Z,HighPower,241,252,596,608
2023-01-28T05:30Z,HighPower,245,254,746,734
2023-01-28T06:00Z,HighPower,250,258,754,755
2023-01-28T06:30Z,HighPower,256,254,852,851
2023-01-28T07:00Z,HighPower,269,261,856,860
2023-01-28T07:30Z,HighPower,270,266,832,873
2023-01-28T08:00Z,HighPower,270,269,1024,1070
2023-01-28T08:30Z,MediumPower,273,269,959,997
2023-01-28T09:00Z,HighPower,262,267,878,852
2023-01-28T09:30Z,HighPower,262,271,759,745
2023-01-28T10:00Z,HighPower,255,265,783,749
2023-01-28T10:30Z,HighPower,254,264,697,684
2023-01-28T11:00Z,HighPower,255,257,637,655
2023-01-28T11:30Z,HighPower,256,252,573,569
2023-01-28T12:00Z,HighPower,256,260,508,500
2023-01-28T12:30Z,HighPower,254,262,557,570
2023-01-28T13:00Z,HighPower,255,263,602,608
2023-01-28T13:30Z,HighPower,255,261,642,624
2023-01-28T14:00Z,HighPower,263,258,661,682
2023-01-28T14:30Z,HighPower,266,256,839,881
2023-01-28T15:00Z,HighPower,268,263,967,931
2023-01-28T15:30Z,HighPower,270,272,880,895
2023-01-28T16:00Z,HighPower,266,271,1088,1077
2023-01-28T16:30Z,HighPower,259,271,959,916
2023-01-28T17:00Z,HighPower,251,274,734,758
2023-01-28T17:30Z,HighPower,250,264,769,788
2023-01-28T18:00Z,HighPower,252,257,647,658
2023-01-28T18:30Z,HighPower,252,254,594,608
2023-01-28T19:00Z,HighPower,262,256,487,488
2023-01-28T19:30Z,HighPower,256,254,335,352
2023-01-28T20:00Z,HighPower,265,264,316,307
2023-01-28T20:30Z,HighPower,259,256,304,290
2023-01-28T21:00Z,HighPower,256,255,261,269
2023-01-28T21:30Z,HighPower,242,246,214,217
2023-01-28T22:00Z,HighPower,223,250,198,201
2023-01-28T22:30Z,HighPower,210,236,185,182
2023-01-28T23:00Z,HighPower,176,219,138,140
2023-01-28T23:30Z,HighPower,164,203,137,133
init_date,2023-01-28T00:30Z
emissions,1501317
error,0
optimal,true
