time,strategy,actual_carbon,forecast_carbon,actual_reqs,forecast_reqs
2023-10-07T00:00Z,HighPower,61,59,93,96
2023-10-07T00:30Z,HighPower,66,59,162,161
2023-10-07T01:00Z,HighPower,67,61,181,184
2023-10-07T01:30Z,HighPower,62,61,259,250
2023-10-07T02:00Z,HighPower,63,62,335,328
2023-10-07T02:30Z,HighPower,60,62,306,319
2023-10-07T03:00Z,HighPower,58,64,432,439
2023-10-07T03:30Z,HighPower,63,61,481,487
2023-10-07T04:00Z,HighPower,68,61,543,541
2023-10-07T04:30Z,HighPower,64,65,571,567
2023-10-07T05:00Z,HighPower,66,68,616,604
2023-10-07T05:30Z,HighPower,69,65,642,640
2023-10-07T06:00Z,HighPower,74,66,738,729
2023-10-07T06:30Z,HighPower,78,64,851,862
2023-10-07T07:00Z,HighPower,74,66,773,804
2023-10-07T07:30Z,HighPower,65,73,948,994
2023-10-07T08:00Z,HighPower,66,68,895,938
2023-10-07T08:30Z,HighPower,64,62,1013,1011
2023-10-07T09:00Z,HighPower,60,64,869,855
2023-10-07T09:30Z,HighPower,58,57,747,770
2023-10-07T10:00Z,HighPower,57,60,757,781
2023-10-07T10:30Z,HighPower,64,61,616,625
2023-10-07T11:00Z,HighPower,64,55,663,640
2023-10-07T11:30Z,HighPower,57,61,603,591
2023-10-07T12:00Z,HighPower,57,67,534,545
2023-10-07T12:30Z,HighPower,62,61,569,590
2023-10-07T13:00Z,HighPower,63,57,602,598
2023-10-07T13:30Z,HighPower,66,60,694,687
2023-10-07T14:00Z,HighPower,80,60,799,778
2023-10-07T14:30Z,HighPower,94,71,750,761
2023-10-07T15:00Z,HighPower,107,96,909,890
2023-10-07T15:30Z,HighPower,128,108,948,955
2023-10-07T16:00Z,HighPower,138,120,925,943
2023-10-07T16:30Z,MediumPower,135,142,913,875
2023-10-07T17:00Z,MediumPower,143,155,757,780
2023-10-07T17:30Z,MediumPower,153,137,773,784
2023-10-07T18:00Z,HighPower,156,137,722,689
2023-10-07T18:30Z,MediumPower,158,150,495,521
2023-10-07T19:00Z,MediumPower,157,155,481,498
2023-10-07T19:30Z,MediumPower,150,152,406,401
2023-10-07T20:00Z,MediumPower,146,158,294,283
2023-10-07T20:30Z,HighPower,148,140,253,260
2023-10-07T21:00Z,HighPower,146,137,251,265
2023-10-07T21:30Z,MediumPower,118,143,210,221
2023-10-07T22:00Z,HighPower,104,130,188,193
2023-10-07T22:30Z,HighPower,91,122,165,162
2023-10-07T23:00Z,HighPower,92,117,154,152
2023-10-07T23:30Z,HighPower,87,90,136,134
init_date,2023-10-07T00:30:00+00:00
emissions,503759
error,4
optimal,true
