time,strategy,actual_carbon,forecast_carbon,actual_reqs,forecast_reqs
2023-01-28T00:00Z,HighPower,242,247,107,107
2023-01-28T00:30Z,HighPower,243,246,148,146
2023-01-28T01:00Z,HighPower,243,249,197,203
2023-01-28T01:30Z,HighPower,242,246,280,267
2023-01-28T02:00Z,HighPower,240,246,291,283
2023-01-28T02:30Z,HighPower,242,246,340,351
2023-01-28T03:00Z,HighPower,241,248,386,406
2023-01-28T03:30Z,HighPower,240,247,472,490
2023-01-28T04:00Z,HighPower,242,250,447,453
2023-01-28T04:30Z,HighPower,238,248,523,513
2023-01-28T05:00Z,HighPower,241,252,585,601
2023-01-28T05:30Z,HighPower,245,254,696,730
2023-01-28T06:00Z,HighPower,250,258,770,799
2023-01-28T06:30Z,HighPower,256,254,745,750
2023-01-28T07:00Z,HighPower,269,261,974,945
2023-01-28T07:30Z,HighPower,270,266,952,939
2023-01-28T08:00Z,MediumPower,270,269,1107,1093
2023-01-28T08:30Z,HighPower,273,269,1064,1018
2023-01-28T09:00Z,HighPower,262,267,804,802
2023-01-28T09:30Z,MediumPower,262,271,868,887
2023-01-28T10:00Z,HighPower,255,265,747,744
2023-01-28T10:30Z,HighPower,254,264,609,637
2023-01-28T11:00Z,HighPower,255,257,587,617
2023-01-28T11:30Z,HighPower,256,252,527,511
2023-01-28T12:00Z,HighPower,256,260,544,524
2023-01-28T12:30Z,HighPower,254,262,586,566
2023-01-28T13:00Z,HighPower,255,263,572,575
2023-01-28T13:30Z,HighPower,255,261,637,648
2023-01-28T14:00Z,HighPower,263,258,730,748
2023-01-28T14:30Z,HighPower,266,256,876,855
2023-01-28T15:00Z,HighPower,268,263,802,832
2023-01-28T15:30Z,MediumPower,270,272,819,860
2023-01-28T16:00Z,HighPower,266,271,930,970
2023-01-28T16:30Z,MediumPower,259,271,840,833
2023-01-28T17:00Z,MediumPower,251,274,813,796
2023-01-28T17:30Z,HighPower,250,264,780,790
2023-01-28T18:00Z,HighPower,252,257,592,607
2023-01-28T18:30Z,HighPower,252,254,553,537
2023-01-28T19:00Z,HighPower,262,256,510,497
2023-01-28T19:30Z,HighPower,256,254,354,361
2023-01-28T20:00Z,HighPower,265,264,277,276
2023-01-28T20:30Z,HighPower,259,256,265,261
2023-01-28T21:00Z,HighPower,256,255,251,255
2023-01-28T21:30Z,HighPower,242,246,222,234
2023-01-28T22:00Z,HighPower,223,250,200,207
2023-01-28T22:30Z,HighPower,210,236,152,159
2023-01-28T23:00Z,HighPower,176,219,138,143
2023-01-28T23:30Z,HighPower,164,203,118,115
init_date,2023-01-28T00:30Z
emissions,1418660
error,3
optimal,true
