time,strategy,actual_carbon,forecast_carbon,actual_reqs,forecast_reqs
2023-08-12T00:00Z,MediumPower,145,144,99,105
2023-08-12T00:30Z,MediumPower,129,133,149,154
2023-08-12T01:00Z,MediumPower,123,124,198,198
2023-08-12T01:30Z,MediumPower,122,118,235,234
2023-08-12T02:00Z,HighPower,118,108,277,280
2023-08-12T02:30Z,HighPower,125,104,353,361
2023-08-12T03:00Z,HighPower,117,106,375,361
2023-08-12T03:30Z,HighPower,121,110,416,410
2023-08-12T04:00Z,MediumPower,121,100,519,512
2023-08-12T04:30Z,HighPower,112,106,519,524
2023-08-12T05:00Z,MediumPower,110,103,560,566
2023-08-12T05:30Z,HighPower,100,99,599,624
2023-08-12T06:00Z,HighPower,97,96,658,689
2023-08-12T06:30Z,MediumPower,100,92,805,807
2023-08-12T07:00Z,MediumPower,115,86,757,791
2023-08-12T07:30Z,MediumPower,102,91,1003,1016
2023-08-12T08:00Z,HighPower,86,86,938,972
2023-08-12T08:30Z,HighPower,82,88,1033,1017
2023-08-12T09:00Z,HighPower,75,78,825,843
2023-08-12T09:30Z,HighPower,80,79,706,738
2023-08-12T10:00Z,HighPower,73,69,721,709
2023-08-12T10:30Z,HighPower,68,74,774,741
2023-08-12T11:00Z,HighPower,66,64,584,611
2023-08-12T11:30Z,HighPower,62,65,549,558
2023-08-12T12:00Z,HighPower,62,63,478,484
2023-08-12T12:30Z,HighPower,64,60,568,572
2023-08-12T13:00Z,HighPower,63,58,633,623
2023-08-12T13:30Z,HighPower,70,63,634,621
2023-08-12T14:00Z,HighPower,72,57,746,781
2023-08-12T14:30Z,HighPower,66,63,852,820
2023-08-12T15:00Z,HighPower,73,63,830,870
2023-08-12T15:30Z,HighPower,74,60,886,862
2023-08-12T16:00Z,HighPower,78,66,897,931
2023-08-12T16:30Z,HighPower,97,70,1010,1002
2023-08-12T17:00Z,HighPower,109,75,900,894
2023-08-12T17:30Z,HighPower,111,88,710,697
2023-08-12T18:00Z,HighPower,112,98,645,618
2023-08-12T18:30Z,HighPower,119,98,544,547
2023-08-12T19:00Z,HighPower,121,103,490,493
2023-08-12T19:30Z,HighPower,122,104,394,388
2023-08-12T20:00Z,HighPower,117,105,301,298
2023-08-12T20:30Z,HighPower,117,105,288,298
2023-08-12T21:00Z,HighPower,110,102,275,272
2023-08-12T21:30Z,HighPower,93,100,230,238
2023-08-12T22:00Z,HighPower,89,101,181,185
2023-08-12T22:30Z,HighPower,91,85,163,164
2023-08-12T23:00Z,HighPower,87,81,151,152
2023-08-12T23:30Z,HighPower,88,81,138,136
init_date,2023-08-12T00:30:00+00:00
emissions,408545
error,4
optimal,true
