time,strategy,actual_carbon,forecast_carbon,actual_reqs,forecast_reqs
2023-04-22T00:00Z,HighPower,169,159,102,99
2023-04-22T00:30Z,HighPower,161,168,132,136
2023-04-22T01:00Z,HighPower,161,170,196,195
2023-04-22T01:30Z,HighPower,161,163,252,242
2023-04-22T02:00Z,HighPower,161,165,322,324
2023-04-22T02:30Z,HighPower,165,159,346,337
2023-04-22T03:00Z,HighPower,166,168,419,409
2023-04-22T03:30Z,HighPower,162,168,431,427
2023-04-22T04:00Z,HighPower,156,168,515,532
2023-04-22T04:30Z,HighPower,153,165,572,594
2023-04-22T05:00Z,HighPower,161,163,642,643
2023-04-22T05:30Z,MediumPower,162,186,742,741
2023-04-22T06:00Z,HighPower,162,154,681,686
2023-04-22T06:30Z,MediumPower,163,168,923,884
2023-04-22T07:00Z,HighPower,160,154,883,900
2023-04-22T07:30Z,HighPower,156,162,974,952
2023-04-22T08:00Z,HighPower,151,157,934,911
2023-04-22T08:30Z,MediumPower,145,158,1026,1016
2023-04-22T09:00Z,HighPower,140,152,955,930
2023-04-22T09:30Z,HighPower,135,144,805,820
2023-04-22T10:00Z,HighPower,130,141,757,738
2023-04-22T10:30Z,HighPower,125,137,701,683
2023-04-22T11:00Z,HighPower,127,132,674,649
2023-04-22T11:30Z,HighPower,125,122,596,583
2023-04-22T12:00Z,HighPower,129,123,538,543
2023-04-22T12:30Z,HighPower,133,127,628,604
2023-04-22T13:00Z,HighPower,136,132,607,608
2023-04-22T13:30Z,HighPower,144,136,680,662
2023-04-22T14:00Z,HighPower,147,148,814,820
2023-04-22T14:30Z,HighPower,158,152,868,880
2023-04-22T15:00Z,MediumPower,166,161,878,921
2023-04-22T15:30Z,HighPower,169,163,1005,994
2023-04-22T16:00Z,MediumPower,176,173,1090,1072
2023-04-22T16:30Z,MediumPower,177,174,886,854
2023-04-22T17:00Z,HighPower,182,181,875,887
2023-04-22T17:30Z,MediumPower,188,183,824,786
2023-04-22T18:00Z,LowPower,191,187,630,618
2023-04-22T18:30Z,LowPower,192,196,623,604
2023-04-22T19:00Z,LowPower,194,198,406,425
2023-04-22T19:30Z,MediumPower,200,195,334,347
2023-04-22T20:00Z,MediumPower,196,196,276,283
2023-04-22T20:30Z,LowPower,192,200,287,300
2023-04-22T21:00Z,LowPower,182,209,234,244
2023-04-22T21:30Z,MediumPower,144,184,210,212
2023-04-22T22:00Z,MediumPower,128,180,208,217
2023-04-22T22:30Z,HighPower,118,148,178,175
2023-04-22T23:00Z,HighPower,112,143,151,154
2023-04-22T23:30Z,HighPower,108,133,111,112
init_date,2023-04-22T00:30:00+00:00
emissions,833846
error,9
optimal,true
