time,strategy,actual_carbon,forecast_carbon,actual_reqs,forecast_reqs
2023-02-25T00:00Z,MediumPower,96,133,101,103
2023-02-25T00:30Z,HighPower,104,111,136,136
2023-02-25T01:00Z,HighPower,102,113,183,183
2023-02-25T01:30Z,HighPower,100,107,242,242
2023-02-25T02:00Z,HighPower,96,107,302,303
2023-02-25T02:30Z,HighPower,93,107,334,345
2023-02-25T03:00Z,HighPower,88,109,406,412
2023-02-25T03:30Z,HighPower,90,97,457,450
2023-02-25T04:00Z,HighPower,92,93,533,515
2023-02-25T04:30Z,HighPower,91,91,597,607
2023-02-25T05:00Z,HighPower,92,99,645,657
2023-02-25T05:30Z,HighPower,96,94,667,637
2023-02-25T06:00Z,HighPower,97,98,661,694
2023-02-25T06:30Z,HighPower,105,93,819,802
2023-02-25T07:00Z,HighPower,116,99,784,814
2023-02-25T07:30Z,HighPower,119,112,941,917
2023-02-25T08:00Z,HighPower,113,116,878,920
2023-02-25T08:30Z,HighPower,116,115,883,928
2023-02-25T09:00Z,MediumPower,114,114,863,831
2023-02-25T09:30Z,MediumPower,117,123,769,796
2023-02-25T10:00Z,MediumPower,116,118,826,797
2023-02-25T10:30Z,HighPower,110,116,707,743
2023-02-25T11:00Z,HighPower,104,121,595,571
2023-02-25T11:30Z,HighPower,104,110,582,569
2023-02-25T12:00Z,HighPower,102,112,542,530
2023-02-25T12:30Z,HighPower,103,104,533,534
2023-02-25T13:00Z,HighPower,106,106,683,674
2023-02-25T13:30Z,HighPower,107,105,661,666
2023-02-25T14:00Z,HighPower,107,108,804,818
2023-02-25T14:30Z,HighPower,110,112,817,788
2023-02-25T15:00Z,HighPower,119,111,911,887
2023-02-25T15:30Z,MediumPower,130,116,969,967
2023-02-25T16:00Z,MediumPower,135,125,1005,978
2023-02-25T16:30Z,MediumPower,144,147,928,975
2023-02-25T17:00Z,MediumPower,152,155,756,763
2023-02-25T17:30Z,MediumPower,155,161,792,773
2023-02-25T18:00Z,MediumPower,158,156,714,684
2023-02-25T18:30Z,MediumPower,158,153,584,607
2023-02-25T19:00Z,MediumPower,157,151,474,480
2023-02-25T19:30Z,MediumPower,158,151,426,407
2023-02-25T20:00Z,MediumPower,161,158,268,280
2023-02-25T20:30Z,MediumPower,164,149,280,290
2023-02-25T21:00Z,MediumPower,163,158,231,230
2023-02-25T21:30Z,MediumPower,156,164,242,244
2023-02-25T22:00Z,MediumPower,152,155,211,217
2023-02-25T22:30Z,MediumPower,147,151,150,158
2023-02-25T23:00Z,MediumPower,130,149,154,162
2023-02-25T23:30Z,MediumPower,125,149,123,128
init_date,2023-02-25T00:30:00+00:00
emissions,657096
error,10
optimal,true
