time,strategy,actual_carbon,forecast_carbon,actual_reqs,forecast_reqs
2023-04-22T00:00Z,HighPower,169,159,100,100
2023-04-22T00:30Z,HighPower,161,168,150,146
2023-04-22T01:00Z,HighPower,161,170,201,200
2023-04-22T01:30Z,HighPower,161,163,233,234
2023-04-22T02:00Z,HighPower,161,165,319,304
2023-04-22T02:30Z,HighPower,165,159,366,383
2023-04-22T03:00Z,HighPower,166,168,455,437
2023-04-22T03:30Z,HighPower,162,168,437,448
2023-04-22T04:00Z,HighPower,156,168,532,540
2023-04-22T04:30Z,HighPower,153,165,558,549
2023-04-22T05:00Z,HighPower,161,163,637,629
2023-04-22T05:30Z,HighPower,162,186,689,671
2023-04-22T06:00Z,HighPower,162,154,689,688
2023-04-22T06:30Z,MediumPower,163,168,728,729
2023-04-22T07:00Z,HighPower,160,154,765,786
2023-04-22T07:30Z,HighPower,156,162,847,891
2023-04-22T08:00Z,HighPower,151,157,1059,1061
2023-04-22T08:30Z,MediumPower,145,158,888,927
2023-04-22T09:00Z,HighPower,140,152,838,867
2023-04-22T09:30Z,HighPower,135,144,798,768
2023-04-22T10:00Z,HighPower,130,141,827,792
2023-04-22T10:30Z,HighPower,125,137,748,733
2023-04-22T11:00Z,HighPower,127,132,649,663
2023-04-22T11:30Z,HighPower,125,122,520,503
2023-04-22T12:00Z,HighPower,129,123,533,546
2023-04-22T12:30Z,HighPower,133,127,530,555
2023-04-22T13:00Z,HighPower,136,132,587,610
2023-04-22T13:30Z,HighPower,144,136,708,738
2023-04-22T14:00Z,HighPower,147,148,834,817
2023-04-22T14:30Z,HighPower,158,152,895,883
2023-04-22T15:00Z,HighPower,166,161,820,840
2023-04-22T15:30Z,HighPower,169,163,880,910
2023-04-22T16:00Z,MediumPower,176,173,1016,1050
2023-04-22T16:30Z,MediumPower,177,174,924,884
2023-04-22T17:00Z,MediumPower,182,181,762,796
2023-04-22T17:30Z,MediumPower,188,183,770,769
2023-04-22T18:00Z,HighPower,191,187,675,675
2023-04-22T18:30Z,HighPower,192,196,573,549
2023-04-22T19:00Z,MediumPower,194,198,510,501
2023-04-22T19:30Z,MediumPower,200,195,343,360
2023-04-22T20:00Z,MediumPower,196,196,328,314
2023-04-22T20:30Z,MediumPower,192,200,288,292
2023-04-22T21:00Z,HighPower,182,209,229,228
2023-04-22T21:30Z,HighPower,144,184,252,245
2023-04-22T22:00Z,HighPower,128,180,189,186
2023-04-22T22:30Z,HighPower,118,148,162,160
2023-04-22T23:00Z,HighPower,112,143,142,149
2023-04-22T23:30Z,HighPower,108,133,111,113
init_date,2023-04-22T00:30:00+00:00
emissions,896734
error,5
optimal,true
