time,strategy,actual_carbon,forecast_carbon,actual_reqs,forecast_reqs
2023-07-15T00:00Z,HighPower,73,70,110,109
2023-07-15T00:30Z,HighPower,74,71,145,148
2023-07-15T01:00Z,HighPower,74,72,216,216
2023-07-15T01:30Z,HighPower,74,72,244,247
2023-07-15T02:00Z,HighPower,74,74,296,310
2023-07-15T02:30Z,HighPower,76,74,368,367
2023-07-15T03:00Z,MediumPower,77,73,442,423
2023-07-15T03:30Z,HighPower,76,75,436,416
2023-07-15T04:00Z,MediumPower,72,73,495,512
2023-07-15T04:30Z,MediumPower,65,74,543,538
2023-07-15T05:00Z,HighPower,63,71,616,609
2023-07-15T05:30Z,MediumPower,62,67,710,683
2023-07-15T06:00Z,MediumPower,59,60,807,776
2023-07-15T06:30Z,MediumPower,58,60,921,886
2023-07-15T07:00Z,HighPower,56,58,923,939
2023-07-15T07:30Z,MediumPower,59,59,936,953
2023-07-15T08:00Z,HighPower,56,49,1129,1095
2023-07-15T08:30Z,MediumPower,50,53,1003,973
2023-07-15T09:00Z,HighPower,47,58,884,899
2023-07-15T09:30Z,HighPower,54,49,820,796
2023-07-15T10:00Z,HighPower,58,45,702,711
2023-07-15T10:30Z,HighPower,54,50,636,649
2023-07-15T11:00Z,HighPower,50,49,623,601
2023-07-15T11:30Z,HighPower,53,54,557,572
2023-07-15T12:00Z,HighPower,50,49,472,466
2023-07-15T12:30Z,HighPower,48,50,566,564
2023-07-15T13:00Z,HighPower,49,49,581,563
2023-07-15T13:30Z,HighPower,44,48,621,632
2023-07-15T14:00Z,HighPower,44,47,793,806
2023-07-15T14:30Z,HighPower,39,41,863,828
2023-07-15T15:00Z,HighPower,43,39,928,903
2023-07-15T15:30Z,HighPower,43,40,820,857
2023-07-15T16:00Z,HighPower,57,43,1056,1046
2023-07-15T16:30Z,HighPower,61,46,964,939
2023-07-15T17:00Z,HighPower,62,55,941,902
2023-07-15T17:30Z,HighPower,62,59,728,728
2023-07-15T18:00Z,MediumPower,62,61,679,668
2023-07-15T18:30Z,HighPower,64,60,553,536
2023-07-15T19:00Z,HighPower,63,60,481,481
2023-07-15T19:30Z,HighPower,68,60,396,380
2023-07-15T20:00Z,HighPower,65,60,281,286
2023-07-15T20:30Z,HighPower,64,60,294,288
2023-07-15T21:00Z,HighPower,67,62,229,227
2023-07-15T21:30Z,HighPower,68,62,195,203
2023-07-15T22:00Z,HighPower,73,59,204,208
2023-07-15T22:30Z,HighPower,88,63,177,178
2023-07-15T23:00Z,HighPower,90,70,139,140
2023-07-15T23:30Z,MediumPower,94,78,116,116
init_date,2023-07-15T00:30:00+00:00
emissions,263729
error,5
optimal,true
