time,strategy,actual_carbon,forecast_carbon,actual_reqs,forecast_reqs
2023-12-02T00:00Z,HighPower,299,296,93,96
2023-12-02T00:30Z,HighPower,299,300,144,144
2023-12-02T01:00Z,HighPower,298,298,221,213
2023-12-02T01:30Z,HighPower,298,298,245,248
2023-12-02T02:00Z,HighPower,298,295,274,282
2023-12-02T02:30Z,MediumPower,299,302,335,321
2023-12-02T03:00Z,HighPower,300,296,370,377
2023-12-02T03:30Z,HighPower,304,298,464,470
2023-12-02T04:00Z,HighPower,300,299,479,491
2023-12-02T04:30Z,MediumPower,306,306,584,604
2023-12-02T05:00Z,MediumPower,306,302,699,667
2023-12-02T05:30Z,MediumPower,309,310,677,650
2023-12-02T06:00Z,MediumPower,307,309,822,799
2023-12-02T06:30Z,MediumPower,302,312,765,777
2023-12-02T07:00Z,MediumPower,299,308,873,886
2023-12-02T07:30Z,MediumPower,292,305,1033,1017
2023-12-02T08:00Z,HighPower,294,278,991,1013
2023-12-02T08:30Z,HighPower,282,294,1066,1017
2023-12-02T09:00Z,MediumPower,277,298,942,914
2023-12-02T09:30Z,HighPower,273,286,834,825
2023-12-02T10:00Z,HighPower,272,283,748,715
2023-12-02T10:30Z,HighPower,271,278,676,646
2023-12-02T11:00Z,HighPower,271,277,648,646
2023-12-02T11:30Z,HighPower,271,277,523,510
2023-12-02T12:00Z,HighPower,270,273,468,486
2023-12-02T12:30Z,HighPower,266,276,539,560
2023-12-02T13:00Z,HighPower,267,278,629,640
2023-12-02T13:30Z,HighPower,268,274,743,741
2023-12-02T14:00Z,HighPower,272,276,757,770
2023-12-02T14:30Z,HighPower,272,277,722,735
2023-12-02T15:00Z,HighPower,276,275,909,914
2023-12-02T15:30Z,HighPower,272,282,988,946
2023-12-02T16:00Z,HighPower,271,284,1103,1099
2023-12-02T16:30Z,HighPower,266,280,993,967
2023-12-02T17:00Z,HighPower,266,277,918,899
2023-12-02T17:30Z,HighPower,266,272,752,788
2023-12-02T18:00Z,HighPower,265,271,690,661
2023-12-02T18:30Z,HighPower,268,274,576,583
2023-12-02T19:00Z,HighPower,270,277,505,489
2023-12-02T19:30Z,HighPower,273,279,357,367
2023-12-02T20:00Z,HighPower,271,281,314,314
2023-12-02T20:30Z,HighPower,279,278,275,284
2023-12-02T21:00Z,HighPower,272,273,244,256
2023-12-02T21:30Z,HighPower,260,274,225,222
2023-12-02T22:00Z,HighPower,254,274,191,194
2023-12-02T22:30Z,HighPower,227,256,183,192
2023-12-02T23:00Z,HighPower,220,256,164,162
2023-12-02T23:30Z,HighPower,219,249,133,136
init_date,2023-12-02T00:30:00+00:00
emissions,1759701
error,5
optimal,true
